sekolah_id,nama,npsn,bentuk_pendidikan,jenjang,alamat_jalan,kode_desa_kelurahan,desa_kelurahan,kode_kecamatan,kecamatan,kode_kabupaten,kabupaten,kode_provinsi,provinsi,kode_pos,email,kebutuhan_khusus,status_sekolah,sk_pendirian_sekolah,tanggal_sk_pendirian,status_kepemilikan,yayasan,sk_izin_operasional,tanggal_sk_izin_operasional,rekening_atas_nama,mbs,kode_registrasi,npwp,nm_wp,keaktifan,wilayah_terpencil,wilayah_perbatasan,wilayah_transmigrasi,wilayah_adat_terpencil,wilayah_bencana_alam,wilayah_bencana_sosial,partisipasi_bos,akses_internet,akses_internet_2,akreditasi,akreditasi_sp_tmt,akreditasi_sp_sk,luas_tanah_milik,luas_tanah_bukan_milik,angkatan_psp
6db0746a-3046-4fcc-a8e7-27f77a2505b7,PAUD BINA SEJAHTERA,69760124,KB,PAUD  ,KEREKEH,230420AD,Kerekeh,230420,Kec. Unter Iwes,230400,Kab. Sumbawa,230000,Prov. Nusa Tenggara Barat,84351,PAUDBINASEJAHTERA2015@gmail.com,Tidak ada,Swasta,15,2013-05-16,Yayasan,PKBM SURYA NUSA,421.9/1612/Diknas/2016,2016-10-18,69760124 PAUD BINA SEJAHTERA,0,117.049.408.702.000,032346488913000          ,Tidak Ada Data,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Tidak Ada,Tidak Ada,B,2018-12-05,170/BAN PAUD DAN PNF/AKR/2018,600,25,0
7f5730d8-fc13-4254-87aa-27f824bcb420,TPA HI PARIRI,69985952,TPA,PAUD  ,Jalan Bung Karno Komplek KTC Kabupaten Sumbawa Barat,230702AB,Menala,230702,Kec. Taliwang,230700,Kab. Sumbawa Barat,230000,Prov. Nusa Tenggara Barat,84355,paudhipariritgl17@gmail.com,Tidak ada,Swasta,420.1/1399/Dikpora/2017,2017-01-10,Yayasan,PARIRI,420.1/1399/Dikpora/2017,2017-01-10,69985952 TPA HI PARIRI,0,237.702.137.975.804,818380362913000          ,Tidak Ada Data,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Tidak Ada,Tidak Ada,B,2025-02-10,Tidak Ada Data,1.500,500,0
2525b1cf-dc23-432a-a0fe-27fc4d44c41e,SDI ARIF RAHMAN HAKIM SELAKAN,70030738,SD,SD    ,Selakan,230208AB,Sintung,230208,Kec. Pringgarata,230200,Kab. Lombok Tengah,230000,Prov. Nusa Tenggara Barat,83562,sdiarifrahmanhakimselakan@gmail.com,Tidak ada,Swasta,848/1454/DISDIK/2022,2022-06-08,Yayasan,YAYASAN ARIF RAHMAN HAKIM SELAKAN,0001/IO.SD.S/VII/2022/DPMPTSP,2022-07-08,Tidak Ada Data,1,228.359.739.352.028,Tidak Ada Data,Tidak Ada Data,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,10 Mb,Tidak Ada,Tidak diisi,NaT,Tidak Ada Data,2.475,0,0
82fc6c96-7cef-461d-992c-28058cdf0489,PKBM RAHMATULLAH,P2970965,PKBM,PKBM  ,Dusun Padak Selatan,230310AK,PADAK GUAR,230310,Kec. Sambelia,230300,Kab. Lombok Timur,230000,Prov. Nusa Tenggara Barat,0,Tidak Ada Data,Tidak ada,Swasta,500.16.7.2/1140/PMTSP-PKBM/06/2024,2025-06-10,Yayasan,Tidak Ada Data,500.16.7.2/355/PMPTSP-PKBM/03/2025,2025-03-18,Tidak Ada Data,0,165.394.837.073.788,Tidak Ada Data,Tidak Ada Data,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,500 Mb,Tidak Ada,Tidak diisi,NaT,Tidak Ada Data,20.000,0,0
bc270b7a-3d34-452b-9286-2828370a7914,KB AL MUCHTADIN,69778957,KB,PAUD  ,LINTAS BIMA WERA,230612AB,Nipa,230612,Kec. Ambalawi,230600,Kab. Bima,230000,Prov. Nusa Tenggara Barat,84153,Tidak Ada Data,Tidak ada,Swasta,001/SK.PEN.KB.AM/BP.YYS.AM/2005,2005-01-07,Yayasan,LPAUD MEKARSARI,421.1/28/01.1/D/PAUD.KB/AB/2023,2023-01-02,69778957 PAUD AL MUCHTADIN,0,134.188.329.874.493,722398005912000          ,Tidak Ada Data,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Tidak Ada,Tidak Ada,C,2018-12-05,170/BAN PAUD DAN PNF/AKR/2018,384,0,0
83264269-17d7-4661-88ca-282b52d9e08c,KB BERSATU,69855699,KB,PAUD  ,LINTAS RABABAKA,230503AN,PERSIAPAN RABABAKA,230503,Kec. Woja,230500,Kab. Dompu,230000,Prov. Nusa Tenggara Barat,84219,paudbersatu05@gmail.com,Tidak ada,Swasta,22 Tanggal 28 November 2008,2022-12-28,Yayasan,PKBM BERSAMA,426/565/dikpora/2022,NaT,69855699 PAUD Bersatu,0,115.732.834.932.503,819303132912000          ,PAUD BERSATU,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,40 Mb,Tidak Ada,C,2018-10-03,105/BAN PAUD DAN PNF/AKR/2018,110,0,0
fdc4ca47-ccdf-4cc4-9149-28341ed4daa8,PKBM QOLBUN SALIM,P9998606,PKBM,PKBM  ,Dusun Pengadang Selatan,230212AI,Pengadang,230212,Kec. Praya Tengah,230200,Kab. Lombok Tengah,230000,Prov. Nusa Tenggara Barat,0,Tidak Ada Data,Tidak ada,Swasta,849/2082/C.2/Disdik/2022,NaT,Yayasan,YAYASAN HATI CERIA PENGADANG,800/882/C.2/Disdik/2025,NaT,Tidak Ada Data,0,78.936.213.938.124,Tidak Ada Data,Tidak Ada Data,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Tidak Ada,Tidak Ada,Tidak diisi,NaT,Tidak Ada Data,520,100,0
073da66e-2ce0-4dd5-8fd9-2835bc08b15c,KB Pelangi Harapan,69798472,KB,PAUD  ,Nusajaya,230508AG,NUSA JAYA,230508,Kec. Manggelewa,230500,Kab. Dompu,230000,Prov. Nusa Tenggara Barat,84262,paudpelangiharapan7@gmail.com,Tidak ada,Swasta,Tidak Ada Data,NaT,Lainnya,PAUD PELANGI HARAPAN,426/210/dikpora/2013,NaT,69798472 PAUD Pelangi harapan,0,121.660.267.552.812,029775921912000          ,PAUD PELANGI HARAPAN,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,1 Mb,Tidak Ada,C,2024-07-30,111/BAN-PDM/SK/2024,500,0,0
0ffdce5d-e56f-4a72-acb8-2850b100218d,SD NEGERI 2 SELELOS,70004715,SD,SD    ,DUSUN SERUNGGA,230802AA,Bentek,230802,Kec. Gangga,230800,Kab. Lombok Utara,230000,Prov. Nusa Tenggara Barat,83353,sdn7bentek@gmail.com,Tidak ada,Negeri,23.10.03.01.4.00010,2017-07-11,Pemerintah Daerah,Tidak Ada Data,192.A/057.1/DIKBUDPORA/2022,2020-06-12,Tidak Ada Data,1,103.143.590.293.477,001214618914000          ,SDN 7 BENTEK,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Tidak Ada,Tidak Ada,C,2021-10-15,966/BAN-SM/SK/2021,3.000,0,2
b9703175-2945-48cf-9ccf-2860bfb181a9,PKBM AL-MUBAROK,P9959820,PKBM,PKBM  ,Dusun Lingkok Bunut,230204AG,Lekor,230204,Kec. Janapria,230200,Kab. Lombok Tengah,230000,Prov. Nusa Tenggara Barat,83554,pkbmalmubarok185@gmail.com,Tidak ada,Swasta,421.9/101.IV/Dikpora,2011-03-09,Yayasan,YAYASAN SYAHIBUL UMAM,421.9/468/Disdik,2020-07-13,P9959820 PKBM AL MUBAROK,1,128.855.205.037.353,032510638915000          ,Tidak Ada Data,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,300 Mb,Tidak Ada,C,2021-12-27,041/BAN PAUD DAN PNF/AKR/2021,1.700,0,0
72ede3f2-1fd1-40fc-af7c-2874bf50811a,KB DARMA BAKTI,69816163,KB,PAUD  ,KELING,230115AI,Dasan Geria,230115,Kec. Lingsar,230100,Kab. Lombok Barat,230000,Prov. Nusa Tenggara Barat,83371,ailyamegawati21@gmail.com,Tidak ada,Swasta,001-PB/PAUDPNF/Dikbud/2018,NaT,Lainnya,Lembaga PAUD Darma Bhakti,821/141/PAUDPNF/DIKBUD/2018,NaT,69816163 KB DARMA BAKTI,1,267.060.755.222.815,032317703915000          ,PAUD Dharma Bakti,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Tidak Ada,Tidak Ada,C,2018-10-03,105/BAN PAUD DAN PNF/AKR/2018,1,150,0
25f629e6-aa33-4191-91c2-28785729ff09,TK DHARMA WANITA PERSATUAN KECAMATAN TARANO,69996215,TK,PAUD  ,DUSUN AI PAYA RT. 003 RW.001,230425AB,Labuan Aji,230425,Kec. Tarano,230400,Kab. Sumbawa,230000,Prov. Nusa Tenggara Barat,84384,Tidak Ada Data,Tidak ada,Swasta,308,NaT,Yayasan,YAYASAN DHARMAWANITA PERSATUAN KABUPATEN SUMBAWA,825/PAUD/DPMPTSP/2019,NaT,69996215 TK DHARMA WANITA PERSATUAN,0,253.067.897.680.810,924073935913000          ,ORGANISASI DHARMA WANITA PERSATUAN KABUPATEN SUMBAWA,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,1 Gb,Tidak Ada,B,2025-02-10,Tidak Ada Data,105,20.000,3
9eab3553-14e1-4db7-a917-2879caf77a77,TK ANDALUSIA ISLAMIC PRE SCHOOL,69957034,TK,PAUD  ,JL. Arif Rahman Hakim No 5 Karang Bedil,236002AB,Mataram Timur,236002,Kec. Mataram,236000,Kota Mataram,230000,Prov. Nusa Tenggara Barat,83121,tk.andalusia.ips@gmail.com,Tidak ada,Swasta,01,2016-08-03,Lainnya,ANDALUSIA ISLAMIC PRE SCHOOL,421.9/0581/Disdik.B2/III/2018,2018-03-02,69957034 TK ANDALUSIA ISLAMIC PRE SCHOOL,0,91.489.977.688.340,767018518911000          ,LEMBAGA PENDIDIKAN ANAK USIA DINI ANDALUSIA ISLAMIC PRE SCHOOL,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak Ada,Tidak Ada,A,2019-09-11,143/BAN PAUD DAN PNF/AKR/2019,1,120.000,0
d3f88491-2835-4b89-8482-287f17ac0d22,TK NADIRA,70041534,TK,PAUD  ,DESA RANGGASOLO,230607AM,RANGGASOLO,230607,Kec. Wera,230600,Kab. Bima,230000,Prov. Nusa Tenggara Barat,0,tknadiraranggasolo@gmail.com,Tidak ada,Swasta,24,2015-03-24,Lainnya,Tidak Ada Data,421.1/47/01.1/D/PAUD.TK/WR/2023,2023-01-02,Tidak Ada Data,0,160.000.296.301.864,Tidak Ada Data,Tidak Ada Data,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Tidak Ada,Tidak Ada,B,2025-02-10,Tidak Ada Data,80,0,0
2b5f81c6-46a3-4211-8932-287f71372fcd,KB DARUL FUNUUN,70036217,KB,PAUD  ,Dusun Ulu,230315AE,WAKAN,230315,Kec. Jerowaru,230300,Kab. Lombok Timur,230000,Prov. Nusa Tenggara Barat,83676,darulfunuun.paud@gmail.com,Tidak ada,Swasta,503/2807/PMPTSP-PAUD/11/2022,NaT,Yayasan,Tidak Ada Data,503/2987/PMPTSP-PAUD/11/2022,NaT,Tidak Ada Data,0,218.258.949.776.198,Tidak Ada Data,Tidak Ada Data,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,30 Mb,Tidak Ada,C,2024-07-30,111/BAN-PDM/SK/2024,500,0,0
efd912a4-8de6-4c31-8503-288484b72dbf,PKBM WIYATA ILMU,P9999766,PKBM,PKBM  ,Dusun Nibas,230305AD,Masbagik Utara,230305,Kec. Masbagik,230300,Kab. Lombok Timur,230000,Prov. Nusa Tenggara Barat,0,Tidak Ada Data,Tidak ada,Swasta,500.16.7.2/1100/PMPTSP-PKBM/05/2024,2024-05-30,Yayasan,Tidak Ada Data,500.16.7.2/1791/PMPTSP-PAUD/08/2024,2024-08-22,Tidak Ada Data,0,180.400.872.744.589,Tidak Ada Data,Tidak Ada Data,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,1 Gb,Tidak Ada,C,2025-04-28, 197/BAN-PDM/SK/2025,5.600,0,0
08ddcf1d-1956-464d-95ca-288783db2b6d,TK MA RIF NAHDLATUS SHAUFIAH,69843807,TK,PAUD  ,Jl. Arya Banjar getas Dusun Banjar Getas ,230318AG,WANASABA LAUK,230318,Kec. Wanasaba,230300,Kab. Lombok Timur,230000,Prov. Nusa Tenggara Barat,83658,tkmarifnahdlatusshaufiah@yahoo.com,Tidak ada,Swasta,421/2421/DIK.II/2011,2011-07-01,Yayasan,Pondok Pesantren Nahdlatus Shaufiah,503/63/PMPTSP-TK/I/2023,2023-01-18,69843807 TK MA RIF NAHDLATUS SHAUFIAH,1,32.778.603.746.841,031945629915000          ,YAY. TK MARIF N.S. BANJAR GETAS,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,10 Mb,Tidak Ada,B,2019-10-23,161/BAN PAUD DAN PNF/AKR/2019,1.400,10.000,0
15b95183-15f0-4b71-9855-289f9a89b5a2,PKBM DARUSSALAM,P9997033,PKBM,PKBM  ,PKBM DARUSSALAM,230803AC,Anyar,230803,Kec. Bayan,230800,Kab. Lombok Utara,230000,Prov. Nusa Tenggara Barat,83354,pkbmdarussalam2018@gmail.com,Tidak ada,Swasta,421.9/071/04/DIKBUDPORA/2018,2018-05-04,Lainnya,Tidak Ada Data,421.9/071/04/DIKBUDPORA/2018,2018-05-04,P9997033 PKBM DARUSSALAM,1,144.387.020.812.309,031843816915000          ,PKBM DARUSSALAM,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,500 Mb,Tidak Ada,C,2025-04-28, 197/BAN-PDM/SK/2025,512,0,0
732fa772-80ab-4ce6-91a4-28b99ec06b57,SMP ISLAM FATHUL MANNAN SAUH,70044387,SMP,SMP   ,Jl.Raya Belongas Dusun Sauh Desa Buwun Mas,230101AD,Buwun Mas,230101,Kec. Sekotong,230100,Kab. Lombok Barat,230000,Prov. Nusa Tenggara Barat,83365,yayasanfathulmannan@gmail.com,Tidak ada,Swasta,Nomor:420.1/001/YYS.FTHL.MN/BM/SK-P.FTHL.YPP/2023,2023-01-14,Lainnya,FATHUL MANNAN SAUH,Nomor:420/014/SEK.DIKBUD/DPMPTSP-LB/X/2023,2023-10-25,Tidak Ada Data,1,126.062.381.214.592,Tidak Ada Data,Tidak Ada Data,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,500 Mb,Tidak Ada,Tidak diisi,NaT,Tidak Ada Data,10.000,0,0
66a64d4d-58ee-4ee0-a28f-28bdad4401b5,TK QAMARUL HUDA MONTONG ARA,69770235,TK,PAUD  ,Dusun Montong Ara,230208AH,MENEMENG,230208,Kec. Pringgarata,230200,Kab. Lombok Tengah,230000,Prov. Nusa Tenggara Barat,83562,tkqamarulhuda@gmail.com,Tidak ada,Swasta,972 /165 / DPK,NaT,Yayasan,QAMARUL HUDA MONTONG ARA,27/IO.PAUD-BARU/III/DPMPTSP/2025,2025-03-17,69770235 TK QAMARUL HUDA MONTONG ARA,0,84.995.899.584.088,031842495919000          ,TK QAMARUL HUDA MONTONG ARA,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Tidak Ada,Tidak Ada,B,2021-12-27,041/BAN PAUD DAN PNF/AKR/2021,540,0,0
867435cb-4653-4b36-9ad2-28c704728920,TK AISYAH,69781367,TK,PAUD  ,JLN. PENDIDIKAN,230602AI,Kananga,230602,Kec. Bolo,230600,Kab. Bima,230000,Prov. Nusa Tenggara Barat,84161,tkaisyyahbolo@yahoo.com,Tidak ada,Swasta,Tidak Ada Data,1900-01-01,Yayasan,Tidak Ada Data,1469/130.21.420/A/2011,1900-01-01,69781367 TK AISYAH,1,223.430.448.665.414,814897062912000          ,TK AISYIYAH,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Tidak Ada,Tidak Ada,C,2019-09-11,143/BAN PAUD DAN PNF/AKR/2019,450,0,0
14e1cbaf-b323-4175-83e8-28c8b8e1ae95,TK AISYIAH LABUHAN HAJI,50220106,TK,PAUD  ,LABUHAN HAJI,230311AC,Labuhan Haji,230311,Kec. Labuhan Haji,230300,Kab. Lombok Timur,230000,Prov. Nusa Tenggara Barat,83616,aisyiyahlabuhanhaji@gmail.com,Tidak ada,Swasta,4677/C/I/1991,1991-07-02,Yayasan,Pimpinan Daerah Muhammadiyah (PDM) Kab. Lombok Timur,011/785/DPK/2001,2023-02-28,50220106 TK AISYIAH LABUHAN HAJI,0,193.290.189.415.347,005900717915000          ,Bend. Taman kanak kanak busthanul athfal aisyiyah lab. haji,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,500 Mb,Tidak Ada,B,2019-09-11,1,900.000,25,0
0e8c0350-b82e-4ad0-81ae-28d1981aa0aa,SDIT Ar-Royyan,70053678,SD,SD    ,Jalan Buyahamka RT11/RW01 Dusun Lavendo,230603AF,Rabakodo,230603,Kec. Woha,230600,Kab. Bima,230000,Prov. Nusa Tenggara Barat,0,Tidak Ada Data,Tidak ada,Swasta,019/SK/YBGS/II/2024,2024-02-17,Yayasan,YAYASAN BIMA GEMILANG SEJAHTERA,188.4/01/01.1/B/2025,2025-02-17,Tidak Ada Data,0,87.976.164.863.672,Tidak Ada Data,Tidak Ada Data,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,300 Mb,Tidak Ada,Tidak diisi,NaT,Tidak Ada Data,20,80.000,0
d9be114f-dc79-43a7-8a6c-28d1e9c253ea,PKBM MAR IYATUL BAYAN,P9948400,PKBM,PKBM  ,Kekait Daye,230106AL,Kekait,230106,Kec. Gunung Sari,230100,Kab. Lombok Barat,230000,Prov. Nusa Tenggara Barat,83351,mareahmar@yahoo.co.id,Tidak ada,Swasta,821/04-PAUD NI/Dikbud/2016,2016-01-06,Lainnya,Yayasan Al-Jafar Indonesia,821/04-PAUD NI/Dikbud/2016,2016-01-06,MAR IYATUL BAYAN,0,86.937.634.961.884,32510901915000           ,Tidak Ada Data,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,3 Mb,Tidak Ada,C,2025-01-21, 133/BAN-PDM/SK/2025,100,0,0
82a8d9fe-0d48-44d4-aec4-28dda81cad23,TK NEGERI 13 MONGGONAO KOTA BIMA,50219724,TK,PAUD  ,JLN. SUKUN KEL. MONGGONAO KEC. MPUNDA,236105AE,Monggonao,236105,Kec. Mpunda,236100,Kota Bima,230000,Prov. Nusa Tenggara Barat,84111,tknegeri13monggonaokotabima@gmail.com,Tidak ada,Negeri,447,2015-07-15,Pemerintah Pusat,Tidak Ada Data,421.1/402/DIKBUD.C/III/2017,2017-03-23,50219724 TK NEGERI 13 MONGGONAO KOTA BIMA,1,280.210.788.468.749,819073693912000          ,TK NEGERI 13 MONGGONAO KOTA BIMA,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Tidak Ada,Tidak Ada,C,2018-08-22,070/BAN PAUD DAN PNF/AKR/2018,5.760,0,0
0771fbe8-24a3-4cd1-9998-28ec14a49952,SMP ISLAM DARUL MUJAHIDIN NW MAJIDI,69995490,SMP,SMP   ,Jl. Datok Abdul Majidi,230307AG,Majidi,230307,Kec. Selong,230300,Kab. Lombok Timur,230000,Prov. Nusa Tenggara Barat,83612,smpislamdarulmujahidin@gmail.com,Tidak ada,Swasta,421/2433.4/DIKBUD III/2019,NaT,Yayasan,YAYASAN PENDIDIKAN PONDOK PESANTREN DARUL MUJAHIDIN NW MAJIDI,421/2433.4/DIKBUD III/2019,NaT,SMPI DARUL MUJAHIDIN NW MAJIDI......,0,256.166.630.761.252,716925771915000          ,Tidak Ada Data,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,5 Mb,Tidak Ada,B,2022-04-28,550/BAN-SM/SK-2022,3,600,0
06fcfc17-9d08-4f99-853c-28f94576545b,SD TEKNOLOGI ALMAARIF ISHLAHUL QOLBI,70035120,SD,SD    ,JLN. TGH. ABDUL MANNAN,230309AO,BAGIK NYAKA SANTRI,230309,Kec. Aikmel,230300,Kab. Lombok Timur,230000,Prov. Nusa Tenggara Barat,83653,esdeishlahulqolbi@gmail.com,Tidak ada,Swasta,503/1630/PMPTSP-SD/06/2022,2022-06-29,Yayasan,YAYASAN ISHLAHUL QOLBI LOMBOK,503/2592/PMPTSP-SD/10/2022,2022-10-10,Tidak Ada Data,1,26.375.327.451.293,406677534915000          ,Tidak Ada Data,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,20 Mb,Tidak Ada,Tidak diisi,NaT,Tidak Ada Data,1.336,0,0
35d33331-943a-4e58-8531-28feade2faad,KB AR-RASYID,69938403,KB,PAUD  ,Dusun Dasan Lendang Desa Kerumut,230308AE,Kerumut,230308,Kec. Pringgabaya,230300,Kab. Lombok Timur,230000,Prov. Nusa Tenggara Barat,83654,paudarrasyid84@gmail.com,Tidak ada,Swasta,823/PLS/2015,2015-05-23,Yayasan,Paud Arrasyid,421.9/201/Dik IV.3 /2015,2015-10-12,69938403 KB AR RASYID,0,54.098.656.574.100,                         ,Tidak Ada Data,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,5 Mb,Tidak Ada,B,NaT,156/BAN PAUD DAN PNF/AKR/2022,273,0,0
db827c60-bc7a-4518-adc4-29004bace543,KB RAUDHATUN NIDA,69985846,KB,PAUD  ,Dusun Siwang,230202AJ,Pengembur,230202,Kec. Pujut,230200,Kab. Lombok Tengah,230000,Prov. Nusa Tenggara Barat,83573,nidafihin@gmail.com,Tidak ada,Swasta,49 Tahun 2019,2019-02-06,Yayasan,YAYASAN RAUDHATUN NIDA,253/IO.PAUD-BARU/VI/DPMPTSP/2025,2025-06-24,69985846 KB RAUDHATUN NIDA,0,106.087.887.633.084,918403155915000          ,KB. Raudhatun Nida,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,10 Mb,Tidak Ada,C,NaT,Tidak Ada Data,3.160,0,0
042927cb-92ef-4bf2-893c-2901778e2140,PKBM AS SUHADA,P9952574,PKBM,PKBM  ,"Jl. Datok Mansyur Terong Tawah Barat Desa Terong Tawah, Labuapi, Lobar",230103AG,Terong Tawah,230103,Kec. Labuapi,230100,Kab. Lombok Barat,230000,Prov. Nusa Tenggara Barat,83361,pkbm.assuhada@gmail.com,Tidak ada,Swasta,821/124/PAUDPNF/DIKBUD/2019,2016-07-14,Yayasan,Tidak Ada Data,821/124/PAUDPNF/DIKBUD/2019,2016-07-14,P9952574 PKBM AS SUHADA,0,223.369.052.352.402,27201078915000           ,PKBM AS-SUHADA,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,30 Mb,Tidak Ada,B,2022-12-11,088/BAN PAUD DAN PNF/AKR/2022,304,0,0
702fdc7c-74fe-e111-b456-29019b3a3d48,SMP NEGERI Satu Atap Bangkang,69761727,SMP,SMP   ,Jln Pariwisata Kuta Mawun Ds Prabu,230202AN,PRABU,230202,Kec. Pujut,230200,Kab. Lombok Tengah,230000,Prov. Nusa Tenggara Barat,83573,ssatapbangkang@gmail.com,Tidak ada,Negeri,402 TAHUN 2011,2011-10-18,Pemerintah Daerah,Tidak Ada Data,07 TAHUN 2010,2011-10-11,SMPN SATU ATAP BANGKANG,1,137.285.130.583.668,001305572915000          ,SMP NEGERI SATU ATAP BANGKANG,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,50 Mb,Tidak Ada,B,2021-12-08,1346/BAN-SM/SK/2021,5.018,0,0
501f63e2-023c-e111-898a-29075ba82e6d,SD INPRES RIAMAU,50205526,SD,SD    ,Riamau,230605AI,RIAMAU,230605,Kec. Wawo,230600,Kab. Bima,230000,Prov. Nusa Tenggara Barat,84181,sdninpriamau@yahoo.com,Tidak ada,Negeri,Tidak Ada Data,1910-01-01,Pemerintah Daerah,Tidak Ada Data,-,1910-01-01,SDN Inpres Riamau,0,86.743.945.200.023,002926327912000          ,DINAS PENDIDIKAN PEMUDA DAN OLAHRAGA KABUPATEN BIMA,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Tidak Ada,Tidak Ada,A,2021-12-08,1346/BAN-SM/SK/2021,4.312,0,0
c12cabd8-de05-40f8-9002-290766630364,SMAN 1 MADAPANGGA,50204010,SMA,SMA   ,JL RAYA DENA MADAPANGGA BIMA,230613AA,DENA,230613,Kec. Mada pangga,230600,Kab. Bima,230000,Prov. Nusa Tenggara Barat,84161,sman1mp.1993@gmail.com,Tidak ada,Negeri,0313/O/1993,1993-08-23,Pemerintah Pusat,Tidak Ada Data,066/O/1995,NaT,SMAN 1 MADA PANGGA,0,4.739.189.459.271,002982452911000          ,SMAN 1 MADAPANGGA,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,500 Mb,Tidak Ada,A,2022-11-30,1857/BAN-SM/SK/2022,22.440,0,3
6c87a981-cede-4fb5-8524-290a8e572877,KB AL-IKHLAS,69769780,KB,PAUD  ,GAMPUNG,230202AG,Kawo,230202,Kec. Pujut,230200,Kab. Lombok Tengah,230000,Prov. Nusa Tenggara Barat,83573,paudikhlas25@gmail.com,Tidak ada,Swasta,421/2677/DIKPORA,2008-06-15,Yayasan,KB AL-IKHLAS,204/IO.PAUD-BARU/VI/DPMPTSP/2025,2025-06-10,69769780 KB AL IKHLAS,0,142.565.121.515.214,668801293915000          ,Tidak Ada Data,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,50 Mb,Tidak Ada,C,2019-10-23,162/BAN PAUD DAN PNF/AKR/2019,3,100,0
fea40a0f-8526-4134-9fd8-2d4094b288a2,KB AINUN FADILAH,70041092,KB,PAUD  ,DESA Oo,230608AD,Oo,230608,Kec. Donggo,230600,Kab. Bima,230000,Prov. Nusa Tenggara Barat,0,Tidak Ada Data,Tidak ada,Swasta,01,2019-12-02,Lainnya,Tidak Ada Data,421.1/36/01.1/D/PAUD.TK/DG/2023,2023-06-18,Tidak Ada Data,0,16.538.392.209.029,Tidak Ada Data,Tidak Ada Data,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,500 Mb,Tidak Ada,C,2025-02-10,Tidak Ada Data,400,0,0
ba2166ad-c3dd-46cb-a79a-2d421aa21050,TK NEGERI 01 PRINGGASELA,70001756,TK,PAUD  ,Jalan Raya Pringgasela,230316AB,Pringgasela,230316,Kec. Pringgasela,230300,Kab. Lombok Timur,230000,Prov. Nusa Tenggara Barat,83665,negeripringgasela@gmail.com,Tidak ada,Negeri,188.45/2663.19/DIKBUD/2019,NaT,Pemerintah Daerah,Tidak Ada Data,188.45/2663.19/DIKBUD/2019,NaT,70001756 TK NEGERI 01 PRINGGASELA,0,190.654.164.164.035,955472980915000          ,TK N 01 PRINGGASELA,1,Tidak,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,300 Mb,Tidak Ada,B,2021-12-27,093/BAN PAUD DAN PNF/AKR/2021,200,200,0
